raw_user_id,seed,uniform NDCG@20,past-only NDCG@20,diff
AFE76JVBVTWNC3GMSEVTC22FNYZA,123,0,0,0
AFE76NO2PVRCFQZEGTN5NC3XC6GQ,123,0,0,0
AFE7AL3CNOKHUYJBNID7TNDAKAVQ,123,0,0,0
AFE7CKKZIZY4VX6EGU5YZ642KIQQ,123,0,0,0
AFE7JR7EOF7DE235CDP73VRP4PUQ,123,0,0,0
AFE7N5BE22NS3XYIR4GBQJKLGQRQ,123,0,0,0
AFE7NKHCY7TCWUTALVLOIUWRECHQ,123,0,0,0
AFE7SLWSZWQW44I2NZJYFGHAJGVQ,123,0,0,0
AFE7UMZ5PSV57LHPOKGZOWCQVWDQ,123,0,0,0
AFE7VAA2R6UXGP4QF7MA5AJERQJQ,123,0,0,0
AFE7XVAELVHIHWHKM6NFIVLS55YA,123,0.31546488,0,-0.31546488
AFEA2FYYPZIUP5KY35HN7OM2OCDQ,123,0,0,0
AFEA4RCFZDI3A4W63BTOSIXC4NOQ,123,0,0,0
AFEA5TRT5SMXGAS2R2YLVFEUEXCQ,123,0,0,0
AFEA6NJ5RZHL7P2DQ5GHZEYHF37A,123,0,0,0
AFEA7Z5FN675CQFAHN7AW2RJ2R6A,123,0,0,0
AFEADBQDLQJI7UFQXQLXYVBWC3PQ,123,0,0,0
AFEAE44EINPCAUK5ILULCEI2QHUA,123,0,0,0
AFEAFK2CZPE3HOZ6UBEOAWC2H3GQ,123,0,0,0
AFEAFZ3Z6GV66TNKDPNUXTSAQNSA,123,0,0,0
AFEAHD73YFEXCHVUCZBMAMV6UDOA,123,0,0,0
AFEAJTSUSKONRVXTZWMLWFN775TQ,123,0,0,0
AFEANYXDPNRJ3DEFALXX3XUXZQPA,123,0,0,0
AFEAOZ2AP23AGTNPXK3F36FQ6JUA,123,0,0,0
AFEATG5R5IFZXFQFRAIQVBFBMIGQ,123,0,0,0
AFEAVL3WR34IF2TVWJ7OA56TJK4Q,123,0,0,0
AFEAYRGPUQDX6HI7NMI64LJHGA7A,123,0,0,0
AFEB2PWNHGHB7YXSQCVAWGP5OYZQ,123,0,0,0
AFEB74X75Z6QKJYBTWCMDQVZIPWQ,123,0,0,0
AFEBBEOFTEOVG4EWRIJGLOLFFTWA,123,0,0,0
AFEBCCEZCWF2X7RE436SQOCNPADQ,123,0,0,0
AFEBD4AHVGAYZPI36N5VHBRUWSJA,123,0,0,0
AFEBE6QFDZTV4J6DCOYWHJIWSXNQ,123,0,0,0
AFEBHS7V4OYZZ4BEDTTTEPBII2WQ,123,0,0,0
AFEBKFWDNJXZ3IU2SGCNVRZDRXIA,123,0,0,0
AFEBORXPACIW7SQLRQSUAMVAY55A,123,0,0,0
AFEBRRSCO45JL53Z3DWYNZWQTQ5A,123,0,0,0
AFEBU7FLW7QQW3FSRA5U5HDJYKXQ,123,0,0,0
AFEBUS4YS63CWZW6XEG5J77KIAGA,123,0,0,0
AFEBWEBW2HQUEXH2NLPUYG6FAXIQ,123,0,0,0
AFEC6B2472LQR6YYXBSNTBZGPOKQ,123,0,0,0
AFEC75JB37CZTOMA2KD7RHTHDFOQ,123,0,0,0
AFECBKLXEEWF5FN4SPLD2463SPAQ,123,0,0,0
AFECIV4QXFJERS33WP5EOKXWHX5A,123,0,0,0
AFECK3V7YLSEZATO3CTTKRSJG2BQ,123,0,0,0
AFECQEQCSWLCNC3L3QSQVCGPYK5A,123,0,0,0
AFECQNINOGE2JARFV3J7TYAMAHZA,123,0,0,0
AFECQVNK2IE6EGKOY4N5AWNS6NYA,123,0,0,0
AFECRZK4KTPPYA7LBID6YBNW2WWQ,123,0,0,0
AFECT4VEBZ3EYLZ477VFH4XBIOTQ,123,0,0,0
AFECUDKLT2XESLWCRWJBANZI5XNA,123,0,0,0
AFECXGIQR26ELIWQ2FKMYVBRV6IQ,123,0,0,0
AFECXMP6A3YIL3QQZRX5FUIOZCHQ,123,0,0,0
AFECZO7PEL5XJVZPK77ZUHCKNP4Q,123,0,0,0
AFED2H74UCA4M2IUYEOKOXXGBA2A,123,0,0,0
AFED5SN3P5ZCQCNZ7HR56DK2RGUQ,123,0,0,0
AFEDEBKC5VAGL2BHFSYRUYHFMFNA,123,0,0,0
AFEDENKFP2TQ33R7NZN2NATHD2WQ,123,0,0,0
AFEDIVGFUYCMSPU6REQCJXDMMPOA,123,0,0,0
AFEDKABF7SWUWR2TPI5AXX34ULFQ,123,0,0,0
AFEDKLH2JIRT47VJGDC375VJJEKQ,123,0,0,0
AFEDKXKAWTJ725VQ35DBFDEMJ4ZA,123,0,0,0
AFEDNIPNXJZ7MQVX6ECASZXXKZWA,123,0,0,0
AFEDQCMLV7P5POSWQLWIJFVCZ7EQ,123,0,0,0
AFEDQK2TLLSE6ZONYA3PHAT77YTQ,123,0,0,0
AFEDREXOBPH4PWT6PFCLYWIYBJDA,123,0,0,0
AFEDSRRLCIE3JVA5OD76TV6WDZEQ,123,0,0,0
AFEDTVQCZPQXUGZDN7L5TT5XDUPQ,123,0,0,0
AFEDUBYH35DZLO2C45YLY3UNS6DQ,123,0,0,0
AFEDVB7NZHGPZ6SL5GUIC7UH6PCQ,123,0,0,0
AFEDVS2H4COHE2I7IHLZ5S5RAUPQ,123,0,0,0
AFEDZ452DWCUC4JVKJM5UL2DMY5A,123,0,0,0
AFEE3RVPWVEJ2RK24WZGKKPTWF6A,123,0,0,0
AFEEB656ZC3BIN745GD3VEELL7EA,123,0,0,0
AFEECZ6HFCEZTEYSKGM3DYKQVSDA,123,0,0,0
AFEEECJ35FGL3WUCC73B7IIJPMMQ,123,0,0,0
AFEEHCWRKSKPX5MPTQPUTIZRVE7A,123,0,0,0
AFEEI7AWW57BHWAT65VHTBCHIVRQ,123,0,0,0
AFEEMCD5H46L7557QOABOFH6KFJQ,123,0,0,0
AFEEUSHGKCMWMJG5S6FURDJD3JUA,123,0,0,0
AFEEWL2MESVOO2E3R5M63FMO3FFQ,123,0,0,0
AFEF5XBMSAG2ELLX5JBGSZS7BWHA,123,0,0,0
AFEF667QA7YFQABRJSKZL6VTMH3Q,123,0,0,0
AFEF7MHQD5KSWDS3E6TSZBX66EYA,123,0,0,0
AFEF7ORMULCWJTHFZYDEECXOM34Q,123,0,0,0
AFEFNNSVFYZLQBJHYTTJSL4NYNZA,123,0,0,0
AFEFNY7IWYZIQ7FAKRXALC3WKDRQ,123,0,0,0
AFEFRHXLLMV2ADFMNEHACXK7ELAA,123,0,0,0
AFEFVC7HQW5GOK66FMGG4EKKXWCA,123,0,0,0
AFEFVDLKOS5Q5VUPFALBVSH53RFA,123,0,0,0
AFEFXJBCP4ZMPUXORYM2QJCYW34Q,123,0,0,0
AFEFYLVUG7UFDKYILRE2PM2Q47TQ,123,0,0,0
AFEFYY4SWBOUL7II2LLESYO67WIA,123,0,0,0
AFEG6G655XX6VOY3UWQ2HOWNNUVQ,123,0,0,0
AFEG74EKABC22TWEA2X3SMP5CJBQ,123,0,0,0
AFEG7EWRTW2EN3FT2QUOVTQTYXIQ,123,0,0,0
AFEG7I4Z4BTUN5UYR4TWPE3IRKXQ,123,0,0,0
AFEGBM3QO3D32VIC2PIBXSDH3DBA,123,0,0,0
AFEGDY4YSD5KECUNKDRA2CJLTOOQ,123,0,0,0
AFEGE63ORSDLCVM6HVZKVMHLZCLA,123,0,0,0
AFEGJJXKF5XNOCCYGB3EVAEKJ3OA,123,0,0,0
AFEGMG63JHJN6L6POQ2T5ZBO4RRQ,123,0,0,0
AFEGWQWJ745ZIAQOVMNHNZJ5UD5Q,123,0,0,0
AFEGXKPANMN3IKHUCGGNYFRECJVA,123,0,0,0
AFEGXLI4HSNKAKCCUIE5T7W56WBA,123,0,0,0
AFEGZDKSKBAUXLZGJDONQTJZ3NQA,123,0,0.31546488,0.31546488
AFEH255TPEXWR63YIUX4LVP6SKLA,123,0,0,0
AFEH3X7IZGMYMUANLUONKW3MJGHQ,123,0,0.30103,0.30103
AFEH4BP322N572XFIZIK3CUEAVWA,123,0,0,0
AFEH4EONM7QKT6AUCEDAYVDHZWDA,123,0,0,0
AFEH4GPE2L6GQZQN4CBJM75QD7VA,123,0,0,0
AFEH76JO2MPPWXG7WERH6K7TYEXA,123,0,0,0
AFEH7C6LCNLIJJYPJHYXIY3JMUZA,123,0,0,0
AFEH7SLFIBO25WGD7DCZAOZUTNQA,123,0,0,0
AFEHGSI2R3EJJURHSAOI3ETCY43A,123,0,0,0
AFEHIKWLBJLP4OWAF6SM4TJ5YSOQ,123,0,0,0
AFEHJM44DJRXUL42HSSKXF3FC3ZQ,123,0,0,0
AFEHQHCMSIQCN4A676LWPYMSANKA,123,0.27894295,0.23981247,-0.039130479
AFEHRVJP2ZYFBEQ3PJTHV3CPTBYQ,123,0,0,0
AFEHUD5YWGSPEAKVOFMETP5MUNJA,123,0,0,0
AFEHWDUAZYZXUJ3WNZLH4ONJCFVA,123,0,0,0
AFEHYJ3SNWIUP7Y4ADGAVIMIRDEQ,123,0,0,0
AFEI3ODLYCTHB3LSDCVJ36BQOMDQ,123,0,0,0
AFEI7MKYHRJIB7HRHCLBPVQ557KA,123,0,0,0
AFEIGQTLBQAL3I4JDT7I4T43W34Q,123,0,0,0
AFEIHTJ4525CGHZZOQCAZM2INZ2A,123,0,0,0
AFEII5V6FI2GVO5LFKONDSGHZADA,123,0,0,0
AFEIOJ5RL3232YLVULUJGTYMWIHA,123,0,0,0
AFEIPUVMAOF3X6EXGNZTB3GECRJA,123,0,0,0
AFEIY4OWILNTWOOYIBARRZVLRHMA,123,0,0,0
AFEJ25HZ4DV5JD2TXE74ARVEC23Q,123,0,0,0
AFEJ3X7QLG3VIMLYQQQHOXLPLG2Q,123,0,0,0
AFEJ4C4FLSMILJ7BI7JPKJF47KHQ,123,0,0,0
AFEJ4E65J2KOMJTICNMBKCZGXF2A,123,0,0,0
AFEJ52ARSLTKCGZ5EHDIIIUGRB5A,123,0,0,0
AFEJ5WS4NH22QKGQCVRJDDXYUJHQ,123,0,0,0
AFEJB62IFTW2MIFYHVSFB2KQMVAA,123,0,0,0
AFEJBRC22I54FY25MWVAVZJ6VRUA,123,0,0,0
AFEJFY62VNN63X4QANEH3QHRHEIQ,123,0,0,0
AFEJJN6EEILRJZMRGKS5SMDJH7TA,123,0,0,0
AFEJSB3TG467434BSUSEPRJRVUNQ,123,0,0,0
AFEJZWNMNZBDZ3KKV3PLQ2BP7HTA,123,0,0,0
AFEK2C53ZRE4Z4JLA7XC2JEAKMQQ,123,0,0,0
AFEK5CJIVW65VRQENTR2AIXU3XCQ,123,0,0,0
AFEK645YFEG2CUNZOXDGRWCJ5DWQ,123,0,0,0
AFEK6MQ5NJLYVMHUQOS2WA3RW5NA,123,0,0,0
AFEK6RTT7M3NW7AB32XSD3SMCHPQ,123,0,0,0
AFEKBCBFJSPKOOPABDMUUACWBXLA,123,0,0,0
AFEKH2J47LJB4BG7OESHTGTKJ73A,123,0,0,0
AFEKJACX3YK63BOQX6BLIUHU2LCQ,123,0,0,0
AFEKJEWEGULQ2MJA2RZJJ234QMTA,123,0,0,0
AFEKKFJL4VAGL2J7IIWE3X5L2FUQ,123,0,0,0
AFEKLNGWKH3WLC6VUFYIZTWUTCWQ,123,0,0,0
AFEKMVKU4EENYVTWF7RL7B2X3FNQ,123,0,0,0
AFEKQRTMCBJ4C7U6ORDVUXGYW4XA,123,0,0,0
AFEKWDZ2KE6PHYKFRBZT7GCCWN7Q,123,0,0,0
AFEKZWEFJEH3UHRX2GMUR2P5LHGQ,123,0,0,0
AFEL3XS47ZRCJCAS7VG55PK7K62A,123,0,0,0
AFEL45EGCYSCI5AC2NILQV64UF5A,123,0,0,0
AFEL52GGREEX2FGXE5WQG6ZAH6TA,123,0,0,0
AFEL5PNXXNMBUAM3HTV7QLSLD5XA,123,0,0,0
AFEL5WBAXKCCBRNTOT56JW73FNCQ,123,0,0,0
AFELCF74UO5SIYLWZOWRSHVMHZTQ,123,0,0,0
AFELCGPRIIFLUZSLZQQWO7ZRXMRQ,123,0,0,0
AFELCT6PNXLE7FNE4VYLZ24L4HKA,123,0,0,0
AFELF2YWOY33SPG5XWF55INVE66Q,123,0,0,0
AFELFLVQAVCZLJFJ4Y5KHX32BQ3A,123,0,0,0
AFELL2QVBREMZMOAMHKJQHGQR5FA,123,0,0,0
AFELL2VWXKSGJFLKXBGKNGCWHCMA,123,0,0,0
AFELLC3RSMEPYB75QJR6EXNANR2Q,123,0,0,0
AFELM5YTYLNHTAME5723LK5X7Q3A,123,0,0,0
AFELNSTY3BHJZKGLXMSWPSMXGOGQ,123,0,0,0
AFELQB7ZQPDRJFSZKUQXJRGBBUKQ,123,0,0,0
AFELTKG2KCI3Z2EXUQJK34MIISCQ,123,0,0,0
AFEM66HNUHRMZTQ57VWWXNGR223A,123,0,0,0
AFEM6EOIKZIRQCJ4KQJPMADN2R3A,123,0,0,0
AFEMAPOIXJQF6XSSC24LIMO4DUMQ,123,0,0,0
AFEMCNJRSX5WBC5JBTFV4AYXCJBQ,123,0,0,0
AFEMED6KCJTHLZGMYHYSX5CURSMQ,123,0,0,0
AFEMGEQZKLIN7HCAY42ZTTMHPEVQ,123,0,0,0
AFEMHCJ2EJPJCDXV6U6O2EZZCV4A,123,0,0,0
AFEMJGU4DDGKE6NT3RWUC2VJQNDQ,123,0,0,0
AFEMSV4NWHAH34TGPLCUM32YGUTQ,123,0,0,0
AFEMSY4DLKQGINX52YZQNJ2Z47UQ,123,0,0,0
AFEMTJULTKRMML22XK62DT52A2HA,123,0,0,0
AFEMTSIBCJBAAOU4UYOVZR3NCEQA,123,0,0,0
AFEMUZURS3MIEPNI7C7GAXHGHUIQ,123,0,0,0
AFEN2MKYJT7X2PL2SSXA622M5PCQ,123,0,0,0
AFEN44Y6234MNJH6O5JDYXRB2KRQ,123,0,0,0
AFEN4BBYRZXV7IWMD4ZAP6ZHQ7XA,123,0,0,0
AFEN4L3XUV23VZ2ZAJKSMRCTH5FA,123,0,0,0
AFEN4QCGKCEXIFGARNRNMTWX4KXQ,123,0,0,0
AFEN6JBLNLK3KJCOXMBHOLPQW2PA,123,0,0,0
AFEN74ZU3BVDEVLVBITKYERSASJA,123,0,0,0
AFEN7G6GQJPNLR2IM6NUYVWJPPPQ,123,0,0,0
AFEN7P7KXR7IJTEA5VN4U6PIONXA,123,0,0,0
AFENB5UYB6P2GBPBMFL6JBE7BDJQ,123,0,0,0
AFENERXOQ6EE6RPE2QGZ6L5RX47Q,123,0,0,0
AFENFDOKC647DJBLU4G5RZATSF3A,123,0,0,0
AFENIWR3PISIKPAJ2ZAYNIBB2I3Q,123,0,0,0
AFENJHHKD7HKQQ5X54DZNANGHZNA,123,0,0,0
AFENL4UZYLP7WRYADZO4DIFBJTBA,123,0,0,0
AFENOEIWIT3PTJ6VYNROETE3SH7A,123,0,0,0
AFENZRNBJ2YIVKGMJ45SHBC4YMIA,123,0,0,0
AFEO3T4N64TZ4TOHBZEO5PXFJQGQ,123,0.3065736,0,-0.3065736
AFEO7A3CTBLOVY3TJFJ4WKFB4FKA,123,0,0,0
AFEO7B4R22YEUTFH3MDXR6DM4VIQ,123,0,0,0
AFEOEYW54IK6FLR22YGEVRFD4FPA,123,0,0,0
AFEOHXUFBQO4U5FWGWXZSD4BIINA,123,0,0,0
AFEOKDOPOF22HM65PXSOJ2OZLP7A,123,0,0,0
AFEOKPFCVAELV6P6MKNWMR5KJ3IQ,123,0,0,0
AFEOLN6KDIINISRAQX2YEQ4AVFNQ,123,0,0,0
AFEOMU2DKUJVVABPOYB66YZP6HBA,123,0,0,0
AFEOO4VZOK4IKGG7YWWHEVNF647A,123,0,0,0
AFEOOPLD2IGWHTTQGQHDZPCIFXHA,123,0,0,0
AFEOQE7C5PLYEN6AWSLIZ5L5UQRA,123,0,0,0
AFEOXPC6K267YSQ4Q66ANNUS466Q,123,0,0,0
AFEOYJ3ZMSCSGSWX6N4F3VW5WUHA,123,0,0,0
AFEOYLXUS6FNYNCXXMDJXQLOF2CA,123,0.15000679,0,-0.15000679
AFEOZDY3ZPAWOVGLXTBUQKFRDDOQ,123,0,0,0
AFEP23NFXJI3T44Q4XC55NT6COAQ,123,0,0,0
AFEP2FZ6KUC6UPWUQPU4HXM4KBWA,123,0,0,0
AFEP3K4XXIEE2TWDQ25SQND4FQ5A,123,0,0,0
AFEP52MY6OIOOXASYL3V2L5VKBDQ,123,0,0,0
AFEP55DG7MKFPPRZXVBCD6USRXMQ,123,0,0,0
AFEPH25HFYE2DG2CXQHC6IABSATQ,123,0,0,0
AFEPJBH2XWHM7BOEF5SWVQ7AISIQ,123,0,0,0
AFEPK56M4VZ6YSDBDO5RXLCYAYHQ,123,0,0,0
AFEPK5EMMTVHM2QDGJEN4KWAKWLA,123,0,0,0
AFEPLVHYA6F4GUYTOLHPJM5JLDHA,123,0,0,0
AFEPMDQQZ6SPVIDJOEFWCNPZNSXA,123,0,0,0
AFEPR3NPUQ3YIAMZECCRIG3K2FHQ,123,0,0,0
AFEPS3WPVOWKPQUHSS2IFLOCZDXA,123,0,0,0
AFEPSVLYS2FWU5EZDAIXPYPSSL5Q,123,0,0,0
AFEPT4XKGKPIQSVPGJ5LXDRBAUXQ,123,0,0,0
AFEPTDGCEQ57JDWH4IBIRTJMNTQA,123,0,0,0
AFEPTOHDCJOGFNQOPRWS73EK7RHA,123,0,0,0
AFEPVYYUZGA5KHIGUUA7R3NH3YLQ,123,0,0,0
AFEPWGQXKOA2YUDLC7YYWLXUKSHA,123,0,0,0
AFEPWKJZHU2OKXTVEQ7GZIGDUXJA,123,0,0,0
AFEQ33HUT6APDVMO3RY2LDNGFVZQ,123,0,0,0
AFEQ47JSGDFJEHR2EBEQT7P3ZMVA,123,0,0,0
AFEQ6M74FZ24ZE7TACAYIFZYZ42A,123,0,0,0
AFEQEQPRCIJ6O6CRP22W3SRQ6ZUQ,123,0,0,0
AFEQFVH6I7YQCMNHPKHJPREJ5BPQ,123,0,0,0
AFEQG6SVNKELIL6AUWCPBLX5N7OQ,123,0,0,0
AFEQGAHPWKBRPXFNJ7XW6SJGB7RQ,123,0,0,0
AFEQIVNXCSBLQZ4ADQMADV7STOJA,123,0,0,0
AFEQJ4F2XB6XNXYBYF75DK3V3KPA,123,0,0,0
AFEQMDE3VMK552X4KMFMQHWQ2QBA,123,0,0,0
AFEQMI6OVLCSXZ22U32DLEKSP2IQ,123,0,0,0
AFEQPVUPREWLASQ5J4YQ2PAHQGYQ,123,0,0,0
AFEQQ2QMJTOQU5VLNMYDUTUTV3WQ,123,0,0,0
AFEQQ4GKNKRDTZZNI4LWFPDKYGAA,123,0,0,0
AFEQSFKFK5LIS2PYY6A2CK4CO26A,123,0,0,0
AFEQZKGAIBLIQD5DSGRQXFWBYNNA,123,0,0,0
AFER4YLJFCGCHHQQJMRRVAM7BVFQ,123,0,0,0
AFER7FTI6GWZQ3QXJRZVNIARAIVQ,123,0,0,0
AFERARXYTGNBTBAQMY34YGXA3VMA,123,0,0,0
AFERAS43RD43JDV4GPIM2LBJORBQ,123,0,0,0
AFERBBSPQ6FSCFZM2KERYRDMAIDQ,123,0,0,0
AFERBYW5KUYPWSPRWCPFM76RVQ7A,123,0,0,0
AFERE3SP73QATLIPH64BBWW4NZOQ,123,0,0,0
AFERJMGGGBBWMLYPJGM44GXXIB2A,123,0,0,0
AFEROFPSKTPLM5YRWIF6T63N62VQ,123,0,0,0
AFERP5DM6DKGXBLCVI5GYOJ3BK7A,123,0,0,0
AFERTIG72YEIEWNE6SIRY5EV7ANQ,123,0,0,0
AFERTTD5IXBV6WZ3Q5TFR4WEFDWA,123,0,0,0
AFERUMBTRQDYGAVYPJIVW42MQEJQ,123,0,0,0
AFERXLEP7F2R5L5OLXQKSVJFUXFQ,123,0,0,0
AFERXRT77M6JHMRKMAC6KCMJPWCQ,123,0,0,0
AFES4TB3XMFK6YKCF3Z7VRIMVKZQ,123,0,0,0
AFES5K4IIOMAKGCJLEPIHYRR7UQQ,123,0,0,0
AFESCM7FEYRDPSRKRDEKG6DX226A,123,0,0,0
AFESG6RXBIL4DHKHXIKMA2MMH22Q,123,0,0,0
AFESJGCTGPK7URDOQE4EDRZM6OQQ,123,0,0,0
AFESLE6YFVZSUJOBGSDZEHLS3KSQ,123,0,0,0
AFESLQCTWOUMISX7KNHV3KN45LEQ,123,0,0,0
AFESMXB2DZ2KFRQXDNW3DWDGS7WA,123,0,0,0
AFESQMXWP4XIRXTUYYBEQYFUGVDA,123,0,0,0
AFESWO37W25DUUZEANMAXCGAON4Q,123,0,0,0
AFESYQVVJENDECTNNZ25LDO4CUNQ,123,0,0,0
AFET4KRB5XVOIZCJ3EXXIMJFUMAQ,123,0,0,0
AFET72DFPF2FEQ3QGGBIESX3APFA,123,0,0,0
AFET75A2AMPMJI7SYC53SV2OWMYQ,123,0,0,0
AFET7EI4FDLX5JSAK4MAGOEQVKYA,123,0,0,0
AFETBLYCGT5C7CPBRJB6TCFAYGEA,123,0,0,0
AFETBYQP4UPXPTCJEWQIMLOF4TRA,123,0,0,0
AFETC6V67UEAJ4FTVFEF6TKOHMEQ,123,0,0,0
AFETF72IDY7RIZJ66H2477TV5Z5Q,123,0,0,0
AFETOPEGTF2HDEK34VZKRJ2K6HTQ,123,0,0,0
AFETPCZPQZEICIHWZTCUJUVJPALA,123,0,0,0
AFETTEGBCBXM3ACQI3HR27F3G3WA,123,0,0,0
AFETTOUEMK326QHVXB5ZOACWEEZA,123,0,0,0
AFETUBTDCNNUGZF5WCUG76DGT2FQ,123,0,0,0
AFEU2N5SSCZBA3GI7BDOMCC55QBA,123,0,0,0
AFEU2OHJVNPKV5MRNUOZUPAJAT6Q,123,0,0,0
AFEU73MYC26APJ62YDZ2BB4JZYHA,123,0,0,0
AFEUE2UJVVBE4AKIKEV7TYCZAGZA,123,0,0.13959537,0.13959537
AFEUFM3ILYTQINFNI3WCAZLHJVZA,123,0,0,0
AFEUGLFYARMLPRMHR5ARNC3DQB4A,123,0,0,0
AFEUHJPNMBG4AIVPLMJ2ZXNDLJAQ,123,0,0,0
AFEUKFHUXRWIMPMAAQ5ZYQN4YIJA,123,0,0,0
AFEUOKDLP3I6NCU5SPO5SKQL3PZA,123,0,0,0
AFEUP5J4277GX4I6PWDJXLFU5N5Q,123,0,0,0
AFEUPVMPD2XSGCAN2CNFHWSR3L2A,123,0,0,0
AFEUS3AE2MGSMH77V4FZXRUPFRLA,123,0,0,0
AFEUSZDATHWA4XKZURLHHDV46KKQ,123,0,0,0
AFEUVBVAWXAK7JV2HVVY6JMST5NA,123,0,0,0
AFEUYJS3WLSTPQXR2HLMD4LYWOYA,123,0,0,0
AFEV4STYY4XYWVZDMBPELASZZVFA,123,0,0,0
AFEVCC6UIZE6TVKALI3HCWOSGNPQ,123,0,0,0
AFEVF7XG55XAGKF22YS3VW7V4V5Q,123,0,0,0
AFEVPVSHBNAGONLBAOEYQGSWX4CA,123,0,0,0
AFEVSPNSSCGCFI2AG7XLALZKZVKQ,123,0,0,0
AFEVTTGC6I3LT3SLVAP4TZT73YNA,123,0,0,0
AFEVZQQGNUXXKD5VO3VZ5CO2FMHA,123,0,0,0
AFEW2BPLFJPY4JEQ6N7XWSAIPU7Q,123,0,0,0
AFEW4RA5I4NPH73XK345DAOGJIDQ,123,0,0,0
AFEW4WWX7GXVJIHNZPOY37ZWDUJQ,123,0,0,0
AFEW6VEQ66BNWZUJYWRLGFSXNC6Q,123,0,0.15693994,0.15693994
AFEW6YA4QQF2ID3Q3762GQYIZCEA,123,0,0,0
AFEW7N7LMY4X3HCDUYVFEWFFMAMA,123,0,0,0
AFEWAQSAWFX2LARFMMLAXSKNVIYQ,123,0,0,0
AFEWD5GWAU7QMZIGTHCJUHTIQMEA,123,0,0,0
AFEWH6I3KNGFHFLVED7MTDLRPZ6A,123,0,0,0
AFEWLHOLLEGBCZUI6GZUG2RPOC6A,123,0,0,0
AFEWN3WOHMSGQBLN3K5CPVDFODGQ,123,0,0,0
AFEWPCAPXCVVIWQQGEFSC7DQF67Q,123,0,0,0
AFEWPFSG2ZOEZCWBPXJPPNYHGWDA,123,0,0,0
AFEWQ3SDOFKSXSI3PPZJ66HLMSFA,123,0,0,0
AFEWUHSWUANOOMVETKZZ2XXWJW4A,123,0,0,0
AFEWWTOVIYIQLMSFAKEO43UAMULQ,123,0,0,0
AFEWXIWRUYNSAT7ITUSAPJIED7TQ,123,0,0.33333333,0.33333333
AFEWYA4TLNKQDIITGPXVOJY5WNQQ,123,0,0.13959537,0.13959537
AFEWYZCK7IP7CIWRULNCV7R4WQQQ,123,0,0,0
AFEXD5OAHG6XSAU2TSGBNAGRN6LQ,123,0,0,0
AFEXDPTHV4KMHQOUWDYCRX37LXWA,123,0,0,0
AFEXFA2NVIPRAHJ6NWAQ3OY45AJA,123,0,0,0
AFEXH2Y66SPOFOSTLGWETM3TW45Q,123,0,0,0
AFEXHAVISH62XE2UCIAHPJQJ5DTQ,123,0,0,0
AFEXHUYKU3VT3SJ3XKRXTQ5GIKNA,123,0,0,0
AFEXM2TAZG7N6T42SDUBVAABQPWQ,123,0,0,0
AFEXNLEDC7OWO3ZP46TSWZ2IB45Q,123,0,0,0
AFEXNSNNH7B3WNCGHJULQDT5PA7Q,123,0,0,0
AFEXODHYMZ7FCGUOKEPCE67CZ63A,123,0,0,0
AFEXSBJUDZPNRVDNHSZNU5RA4HBQ,123,0,0,0
AFEXTO5FMSB7KRNEELZ4LLPSQ3BQ,123,0,0,0
AFEY2YIIK4KXFSSSLCWZ3JDU5CNQ,123,0,0,0
AFEY3ITYW56GU4ZYC7UZ6TFA3YHA,123,0,0,0
AFEY5KP557F7QOHEVWE4ZG2RNK6Q,123,0,0,0
AFEYIOJG53Y45YH4QRCBLVR4RAHA,123,0,0,0
AFEYL4N7QZ7SEZFXKMCHZYCR47WQ,123,0,0,0
AFEYLFE6FST7XUNPWLEGWPA6LWWA,123,0,0,0
AFEYLOFZWYS7HU5E3ZFTNPTEEHVA,123,0,0.30103,0.30103
AFEYM5EARYTOIXK4I3YYSFR3JEIQ,123,0,0,0
AFEYPMYL72E7NBBOZ56LL3URB5WQ,123,0,0,0
AFEYQEX7GAGJ6ZCILKZO355C3WUA,123,0,0,0
AFEYVAMWRO5OPMGAVCK2AB6F4N2A,123,0,0,0
AFEYWYMRSTJG6LCWR3L2ZVCFSORQ,123,0,0,0
AFEZ22GLRNBJWYGZDFTLPVV5GD6A,123,0,0,0
AFEZ22HZXKTNQJ7OY52CODKOLETQ,123,0,0,0
AFEZ3AOLCTTGS34HX3KM64ZCNV4A,123,0,0,0
AFEZ3C4IVWVNLK3QMMLJU7VY2PFA,123,0,0,0
AFEZ4MR7XUNQHF4VYZY25QBRY2BQ,123,0,0,0
AFEZ6TS4IBP2AIA6DZF6ZQHCG5JQ,123,0,0,0
AFEZ6WGOWABE75N2VJMZLVJXH5MQ,123,0,0,0
AFEZLLKXLXDCZNTDVUV4CUJ647XQ,123,0,0,0
AFEZNJX33XBYBQODLXGW6AG7GYNQ,123,0,0,0
AFEZR5XV2JVVDXRCAUGJX2DXHWWQ,123,0,0,0
AFEZRRBBCAL5K7FUMJ7FY7WPCGTA,123,0,0,0
AFEZWLY4R2Q2V4DKRF4UWZV5BGEQ,123,0,0,0
AFEZX4T56ULH2YTMHDYQF6P7PTUQ,123,0,0,0
AFEZXAJK7Q2XID65CAM4HCJ4WVHA,123,0,0,0
AFEZXK2BS2OP75SWOSU2INIP2BQQ,123,0,0,0
AFEZXU7BMQA3M7F5VQEME335AMRQ,123,0,0,0
AFF22LXK2STTTCM4EVLK7WDQLYFA,123,0,0,0
AFF23W6ADIBJDIBSBEBFBKHFSOYA,123,0,0,0
